필드명,필드길이,필드띄어쓰기,필드특수문자,필드특수문자수
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
관리기관명,5,0,No,0
관할경찰서명,6,0,No,0
CCTV설치여부,8,0,No,0
CCTV설치대수,8,0,No,0
소재지지번주소,7,0,No,0
보호구역도로폭,7,0,No,0
데이터기준일자,7,0,No,0
어린이집명,5,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
어린이집유형구분,8,0,No,0
정원수,3,0,No,0
보육교직원수,6,0,No,0
소재지도로명주소,8,0,No,0
어린이집전화번호,8,0,No,0
어린이집팩스번호,8,0,No,0
보육실수,4,0,No,0
놀이터수,4,0,No,0
CCTV설치수,7,0,No,0
통학차량운영여부,8,0,No,0
홈페이지주소,6,0,No,0
데이터기준일자,7,0,No,0
어린이집명,5,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
어린이집유형구분,8,0,No,0
정원수,3,0,No,0
보육교직원수,6,0,No,0
소재지도로명주소,8,0,No,0
어린이집전화번호,8,0,No,0
어린이집팩스번호,8,0,No,0
보육실수,4,0,No,0
놀이터수,4,0,No,0
CCTV설치수,7,0,No,0
통학차량운영여부,8,0,No,0
홈페이지주소,6,0,No,0
데이터기준일자,7,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
구분,2,0,No,0
여행사명,4,0,No,0
업종,2,0,No,0
대표자,3,0,No,0
사무실 위치,6,1,No,0
연락처,3,0,No,0
보험가입처,5,0,No,0
보험가입액,5,0,No,0
데이터기준일자,7,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
구분,2,0,No,0
여행사명,4,0,No,0
업종,2,0,No,0
대표자,3,0,No,0
사무실 위치,6,1,No,0
연락처,3,0,No,0
보험가입처,5,0,No,0
보험가입액,5,0,No,0
데이터기준일자,7,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
업 체 명,5,2,No,0
"종합
/일반",5,0,Yes,1
"물놀이업체
 해당여부
(O,X)",X),X),X),X)
총(total),8,0,Yes,2
검사대상,4,0,No,0
대수(대),5,0,Yes,2
비대상,3,0,No,0
허가일자,4,0,No,0
대표자,3,0,No,0
소재지도로명주소,8,0,No,0
데이터기준일자,7,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
읍면명,3,0,No,0
1종 국민기초 세대수,11,2,No,0
1종 국민기초 인원수,11,2,No,0
2종 국민기초 세대수,11,2,No,0
2종 국민기초 인원수,11,2,No,0
1종 군입대자 인원수,11,2,No,0
2종 군입대자 인원수,11,2,No,0
2종 차상위 의료급여 특례 세대수,18,4,No,0
2종 차상위 의료급여 특례 인원수,18,4,No,0
18세미만 차상위 의료급여 특례 세대수,21,4,No,0
18세미만 차상위 의료급여 특례 인원수,21,4,No,0
국내입양 아동수 세대수,12,2,No,0
국내입양 아동수 인원수,12,2,No,0
국가유공자 세대수,9,1,No,0
국가유공자 인원수,9,1,No,0
광주민주화운동 관련자 세대수,15,2,No,0
광주민주화운동 관련자 인원수,15,2,No,0
중요무형 문화재 보유자 세대수,16,3,No,0
중요무형 문화재 보유자 인원수,16,3,No,0
북한 이탈주민 세대수,11,2,No,0
북한 이탈주민 인원수,11,2,No,0
이재민 세대수,7,1,No,0
이재민 인원수,7,1,No,0
의상자및의사자의 유족 세대수,15,2,No,0
의상자및의사자의 유족 인원수,15,2,No,0
행려환자수,5,0,No,0
보장시설 수급자수,9,1,No,0
기타 세대수,6,1,No,0
기타 인원수,6,1,No,0
데이터기준일자,7,0,No,0
관리기관,4,0,No,0
산명(권역명),7,0,Yes,2
시도명,3,0,No,0
시군명,3,0,No,0
읍면동,3,0,No,0
리,1,0,No,0
지번,2,0,No,0
구역내 지번,6,1,No,0
구역면적(ha),8,0,Yes,2
데이터기준일자,7,0,No,0
시도,2,0,No,0
시군구,3,0,No,0
노선명,3,0,No,0
기점,2,0,No,0
종점,2,0,No,0
총연장(km),7,0,Yes,2
전용도로 연장(km),11,1,Yes,2
전용도로폭원(m),9,0,Yes,2
우선도로연장(km),10,0,Yes,2
우선도로 폭원(m),10,1,Yes,2
데이터기준일자,7,0,No,0
자전거보관소명,7,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
위도,2,0,No,0
경도,2,0,No,0
보관대수,4,0,No,0
설치년도,4,0,No,0
설치형태,4,0,No,0
차양막설치여부,7,0,No,0
공기주입기비치여부,9,0,No,0
공기주입기유형,7,0,No,0
수리대설치여부,7,0,No,0
관리기관전화번호,8,0,No,0
관리기관명,5,0,No,0
데이터기준일자,7,0,No,0
재해위험지구관리번호,10,0,No,0
재해위험지구명,7,0,No,0
재해위험지역,6,0,No,0
재해위험지역상세주소,10,0,No,0
재해위험유형,6,0,No,0
재해위험등급,6,0,No,0
시설명,3,0,No,0
시설물유형,5,0,No,0
수계명,3,0,No,0
지정일자,4,0,No,0
해제일자,4,0,No,0
정보수정일자,6,0,No,0
지정사유,4,0,No,0
해제사유,4,0,No,0
추진사항,4,0,No,0
위험요인,4,0,No,0
지정면적,4,0,No,0
관리기관명,5,0,No,0
관리기관전화번호,8,0,No,0
데이터기준일자,7,0,No,0
충전소명,4,0,No,0
충전소위치상세,7,0,No,0
설치시도명,5,0,No,0
휴점일,3,0,No,0
이용가능시작시각,8,0,No,0
이용가능종료시각,8,0,No,0
완속충전가능여부,8,0,No,0
급속충전가능여부,8,0,No,0
급속충전타입구분,8,0,No,0
완속충전기대수,7,0,No,0
급속충전기대수,7,0,No,0
주차료부과여부,7,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
관리업체명,5,0,No,0
관리업체전화번호,8,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
충전소명,4,0,No,0
충전소위치상세,7,0,No,0
설치시도명,5,0,No,0
휴점일,3,0,No,0
이용가능시작시각,8,0,No,0
이용가능종료시각,8,0,No,0
완속충전가능여부,8,0,No,0
급속충전가능여부,8,0,No,0
급속충전타입구분,8,0,No,0
완속충전기대수,7,0,No,0
급속충전기대수,7,0,No,0
주차료부과여부,7,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
관리업체명,5,0,No,0
관리업체전화번호,8,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
사찰명,3,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
종단명,3,0,No,0
창설년도,4,0,No,0
연락처,3,0,No,0
데이터기준일자,7,0,No,0
시장명,3,0,No,0
시장유형,4,0,No,0
소재지도로명주소,8,0,No,0
시장개설주기,6,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
점포수,3,0,No,0
취급품목,4,0,No,0
사용가능상품권,7,0,No,0
홈페이지주소,6,0,No,0
공중화장실 보유여부,10,1,No,0
주차장 보유여부,8,1,No,0
개설년도,4,0,No,0
연락처,3,0,No,0
데이터기준일자,7,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
도로별,3,0,No,0
위 치,3,1,No,0
적사함(개),6,0,Yes,2
모래주머니(개),8,0,Yes,2
관리부서,4,0,No,0
데이터기준일자,7,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
읍면,2,0,No,0
리,1,0,No,0
지목,2,0,No,0
지번,2,0,No,0
지적(ha),6,0,Yes,2
식재면적(ha),8,0,Yes,2
조림수종,4,0,No,0
조림년도,4,0,No,0
데이터기준일자,7,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
읍면,2,0,No,0
리,1,0,No,0
지목,2,0,No,0
지적(ha),6,0,Yes,2
식재면적(ha),8,0,Yes,2
조림수종,4,0,No,0
조림년도,4,0,No,0
데이터기준일자,7,0,No,0
주차장관리번호,7,0,No,0
주차장명,4,0,No,0
주차장구분,5,0,No,0
주차장유형,5,0,No,0
소재지지번주소,7,0,No,0
소재지도로명주소,8,0,No,0
주차구획수,5,0,No,0
급지구분,4,0,No,0
부제시행구분,6,0,No,0
운영요일,4,0,No,0
평일운영시작시각,8,0,No,0
평일운영종료시각,8,0,No,0
토요일운영시작시각,9,0,No,0
토요일운영종료시각,9,0,No,0
공휴일운영시작시각,9,0,No,0
공휴일운영종료시각,9,0,No,0
요금정보,4,0,No,0
주차기본시간,6,0,No,0
주차기본요금,6,0,No,0
추가단위시간,6,0,No,0
추가단위요금,6,0,No,0
1일주차권요금적용시간,11,0,No,0
1일주차권요금,7,0,No,0
월정기권요금,6,0,No,0
결제방법,4,0,No,0
특기사항,4,0,No,0
관리기관명,5,0,No,0
연락처,3,0,No,0
위도(WGS84좌표),11,0,Yes,2
경도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
읍면명,3,0,No,0
전,1,0,No,0
답,1,0,No,0
과수원,3,0,No,0
목장용지,4,0,No,0
임야,2,0,No,0
광천지,3,0,No,0
염전,2,0,No,0
대,1,0,No,0
공장용지,4,0,No,0
학교용지,4,0,No,0
주차장,3,0,No,0
주유소용지,5,0,No,0
창고용지,4,0,No,0
도로,2,0,No,0
철도용지,4,0,No,0
제방,2,0,No,0
하천,2,0,No,0
구거,2,0,No,0
유지,2,0,No,0
양어장,3,0,No,0
수도용지,4,0,No,0
공원,2,0,No,0
체육용지,4,0,No,0
유원지,3,0,No,0
종교용지,4,0,No,0
사적지,3,0,No,0
묘지,2,0,No,0
잡종지,3,0,No,0
데이터기준일자,7,0,No,0
연번,2,0,No,0
시도,2,0,No,0
시군구,3,0,No,0
운영유형,4,0,No,0
시설(단체)명,7,0,Yes,2
소 재 지,5,2,No,0
전화번호 ,4,0,No,0
 FAX,3,0,No,0
데이터기준일자,7,0,No,0
약수터명,4,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
위도,2,0,No,0
경도,2,0,No,0
지정일자,4,0,No,0
일평균이용인구수,8,0,No,0
수질검사일자,6,0,No,0
수질검사결과구분,8,0,No,0
부적합항목,5,0,No,0
관리기관전화번호,8,0,No,0
관리기관명,5,0,No,0
데이터기준일자,7,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
개발 위치 주소,8,2,No,0
지하수용도,5,0,No,0
준공일자,4,0,No,0
수질검사종류,6,0,No,0
수질검사일자,6,0,No,0
수질검사결과,6,0,No,0
데이터기준일자,7,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
읍면명,3,0,No,0
위치,2,0,No,0
시설명칭,4,0,No,0
설치연도,4,0,No,0
운동기구수,5,0,No,0
운동기구 종류,7,1,No,0
데이터기준일자,7,0,No,0
강좌명,3,0,No,0
강사명,3,0,No,0
교육시작일자,6,0,No,0
교육종료일자,6,0,No,0
교육시작시각,6,0,No,0
교육종료시각,6,0,No,0
강좌내용,4,0,No,0
교육대상구분,6,0,No,0
교육방법구분,6,0,No,0
운영요일,4,0,No,0
교육장소,4,0,No,0
강좌정원수,5,0,No,0
수강료,3,0,No,0
교육장도로명주소,8,0,No,0
운영기관명,5,0,No,0
운영기관전화번호,8,0,No,0
접수시작일자,6,0,No,0
접수종료일자,6,0,No,0
접수방법구분,6,0,No,0
선정방법구분,6,0,No,0
홈페이지주소,6,0,No,0
직업능력개발훈련비지원강좌여부,15,0,No,0
학점은행제평가(학점)인정여부,15,0,Yes,2
평생학습계좌제평가인정여부,13,0,No,0
데이터기준일자,7,0,No,0
강좌명,3,0,No,0
강사명,3,0,No,0
교육시작일자,6,0,No,0
교육종료일자,6,0,No,0
교육시작시각,6,0,No,0
교육종료시각,6,0,No,0
강좌내용,4,0,No,0
교육대상구분,6,0,No,0
교육방법구분,6,0,No,0
운영요일,4,0,No,0
교육장소,4,0,No,0
강좌정원수,5,0,No,0
수강료,3,0,No,0
교육장도로명주소,8,0,No,0
운영기관명,5,0,No,0
운영기관전화번호,8,0,No,0
접수시작일자,6,0,No,0
접수종료일자,6,0,No,0
접수방법구분,6,0,No,0
선정방법구분,6,0,No,0
홈페이지주소,6,0,No,0
직업능력개발훈련비지원강좌여부,15,0,No,0
학점은행제평가(학점)인정여부,15,0,Yes,2
평생학습계좌제평가인정여부,13,0,No,0
데이터기준일자,7,0,No,0
상호,2,0,No,0
소재지,3,0,No,0
허가일시,4,0,No,0
영업대상건설폐기물,9,0,No,0
데이터기준일자,7,0,No,0
구분,2,0,No,0
시도명,3,0,No,0
시군명,3,0,No,0
읍면명,3,0,No,0
업종,2,0,No,0
건수,2,0,No,0
수납액,3,0,No,0
사용료,3,0,No,0
감면액,3,0,No,0
정산액,3,0,No,0
가산정산,4,0,No,0
본세,2,0,No,0
가산금,3,0,No,0
중가산금,4,0,No,0
정상건수,4,0,No,0
정상합계,4,0,No,0
이중수납건수,6,0,No,0
이중수납액,5,0,No,0
과오수납건수,6,0,No,0
과오수납액,5,0,No,0
기타오류건수,6,0,No,0
기타오류금액,6,0,No,0
데이터기준일자,7,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
구분,2,0,No,0
하천명,3,0,No,0
유로연장(km),8,0,Yes,2
하천정비 요개수(km),12,1,Yes,2
하천정비 개수(km),11,1,Yes,2
하천정비 미개수(km),12,1,Yes,2
기본계획수립,6,0,No,0
데이터기준일자,7,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
읍면별,3,0,No,0
복합,2,0,No,0
경종,2,0,No,0
원예,2,0,No,0
화훼,2,0,No,0
특작,2,0,No,0
과수,2,0,No,0
한우,2,0,No,0
낙농,2,0,No,0
기타,2,0,No,0
데이터기준일자,7,0,No,0
관리기관명,5,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
설치목적구분,6,0,No,0
카메라대수,5,0,No,0
카메라화소수,6,0,No,0
촬영방면정보,6,0,No,0
보관일수,4,0,No,0
설치년월,4,0,No,0
관리기관전화번호,8,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
개방시설명,5,0,No,0
개방장소명,5,0,No,0
개방시설유형구분,8,0,No,0
휴관일,3,0,No,0
평일운영시작시각,8,0,No,0
평일운영종료시각,8,0,No,0
주말운영시작시각,8,0,No,0
주말운영종료시각,8,0,No,0
유료사용여부,6,0,No,0
사용기준시간,6,0,No,0
사용료,3,0,No,0
초과사용단위시간,8,0,No,0
초과사용료,5,0,No,0
수용가능인원수,7,0,No,0
면적,2,0,No,0
부대시설정보,6,0,No,0
신청방법구분,6,0,No,0
시설사진정보,6,0,No,0
소재지도로명주소,8,0,No,0
관리기관명,5,0,No,0
담당부서명,5,0,No,0
사용안내전화번호,8,0,No,0
홈페이지주소,6,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
행사명,3,0,No,0
장소,2,0,No,0
행사내용,4,0,No,0
행사시작일자,6,0,No,0
행사종료일자,6,0,No,0
행사시간,4,0,No,0
요금정보,4,0,No,0
주관기관,4,0,No,0
주최기관,4,0,No,0
연락처,3,0,No,0
후원기관,4,0,No,0
객석수,3,0,No,0
관람요금,4,0,No,0
입장연령,4,0,No,0
할인정보,4,0,No,0
유의사항,4,0,No,0
홈페이지주소,6,0,No,0
예매정보,4,0,No,0
주차장보유여부,7,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
쉼터명,3,0,No,0
법정동명,4,0,No,0
쉼터유형구분,6,0,No,0
운영시작일자,6,0,No,0
운영종료일자,6,0,No,0
시설면적,4,0,No,0
이용가능인원수,7,0,No,0
선풍기보유대수,7,0,No,0
에어컨보유대수,7,0,No,0
야간연장운영여부,8,0,No,0
주말운영여부,6,0,No,0
숙박가능여부,6,0,No,0
특이사항,4,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
관리기관명,5,0,No,0
관리기관전화번호,8,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
설치장소,4,0,No,0
설치위치,4,0,No,0
운영시간,4,0,No,0
발급민원종류,6,0,No,0
소재지도로명주소,8,0,No,0
관리기관명,5,0,No,0
연락처,3,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
기관명,3,0,No,0
사회서비스분야,7,0,No,0
주된목적,4,0,No,0
사업내용,4,0,No,0
인증일자,4,0,No,0
인증번호,4,0,No,0
대표자명,4,0,No,0
연락처,3,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
홈페이지주소,6,0,No,0
데이터기준일자,7,0,No,0
정수장명,4,0,No,0
관리기관명,5,0,No,0
관리기관전화번호,8,0,No,0
소재지도로명주소,8,0,No,0
채수일자,4,0,No,0
검사기관명,5,0,No,0
최종판정결과,6,0,No,0
일반세균,4,0,No,0
총대장균군,5,0,No,0
대장균,3,0,No,0
분원성대장균군,7,0,No,0
납,1,0,No,0
불소,2,0,No,0
비소,2,0,No,0
셀레늄,3,0,No,0
수은,2,0,No,0
시안,2,0,No,0
크롬,2,0,No,0
암모니아성질소,7,0,No,0
질산성질소,5,0,No,0
카드뮴,3,0,No,0
보론,2,0,No,0
페놀,2,0,No,0
다이아지논,5,0,No,0
파라티온,4,0,No,0
페니트로티온,6,0,No,0
카바릴,3,0,No,0
1_1_1-트리클로로에탄,13,0,Yes,3
테트라클로로에틸렌,9,0,No,0
트리클로로에틸렌,8,0,No,0
사염화탄소,5,0,No,0
1_1-디클로로에틸렌,11,0,Yes,2
디클로로메탄,6,0,No,0
벤젠,2,0,No,0
톨루엔,3,0,No,0
에틸벤젠,4,0,No,0
크실렌,3,0,No,0
1_2-디브로모-3-클로로프로판,17,0,Yes,4
1_4-다이옥산,8,0,Yes,2
잔류염소,4,0,No,0
총트리할로메탄,7,0,No,0
클로로포름,5,0,No,0
브로모디클로로메탄,9,0,No,0
디브로모디클로로메탄,10,0,No,0
클로랄하이드레이트,9,0,No,0
디브로모아세토니트릴,10,0,No,0
디클로로아세토니트릴,10,0,No,0
트리클로로아세토니트릴,11,0,No,0
할로아세틱에시드,8,0,No,0
포름알데히드,6,0,No,0
심미적영향물질경도,9,0,No,0
과망간산칼륨소비량,9,0,No,0
냄새,2,0,No,0
맛,1,0,No,0
동,1,0,No,0
색도,2,0,No,0
세제,2,0,No,0
수소이온농도,6,0,No,0
아연,2,0,No,0
염소이온,4,0,No,0
증발잔류물,5,0,No,0
철,1,0,No,0
망간,2,0,No,0
탁도,2,0,No,0
황산이온,4,0,No,0
알루미늄,4,0,No,0
데이터기준일자,7,0,No,0
사업장명,4,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
사업장업종명,6,0,No,0
세차유형,4,0,No,0
소재지도로명주소,8,0,No,0
휴무일,3,0,No,0
평일운영시작시각,8,0,No,0
평일운영종료시각,8,0,No,0
휴일운영시작시각,8,0,No,0
휴일운영종료시각,8,0,No,0
세차요금정보,6,0,No,0
대표자명,4,0,No,0
세차장전화번호,7,0,No,0
수질허가번호,6,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
재해위험지구관리번호,10,0,No,0
재해위험지구명,7,0,No,0
재해위험지역,6,0,No,0
재해위험지역상세주소,10,0,No,0
재해위험유형,6,0,No,0
재해위험등급,6,0,No,0
시설명,3,0,No,0
시설물유형,5,0,No,0
수계명,3,0,No,0
지정일자,4,0,No,0
해제일자,4,0,No,0
정보수정일자,6,0,No,0
지정사유,4,0,No,0
해제사유,4,0,No,0
추진사항,4,0,No,0
위험요인,4,0,No,0
지정면적,4,0,No,0
관리기관명,5,0,No,0
관리기관전화번호,8,0,No,0
데이터기준일자,7,0,No,0
충전소명,4,0,No,0
충전소위치상세,7,0,No,0
설치시도명,5,0,No,0
휴점일,3,0,No,0
이용가능시작시각,8,0,No,0
이용가능종료시각,8,0,No,0
완속충전가능여부,8,0,No,0
급속충전가능여부,8,0,No,0
급속충전타입구분,8,0,No,0
완속충전기대수,7,0,No,0
급속충전기대수,7,0,No,0
주차료부과여부,7,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
관리업체명,5,0,No,0
관리업체전화번호,8,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
시장명,3,0,No,0
시장유형,4,0,No,0
소재지도로명주소,8,0,No,0
시장개설주기,6,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
점포수,3,0,No,0
취급품목,4,0,No,0
사용가능상품권,7,0,No,0
홈페이지주소,6,0,No,0
공중화장실보유여부,9,0,No,0
주차장보유여부,7,0,No,0
개설년도,4,0,No,0
연락처,3,0,No,0
데이터기준일자,7,0,No,0
강좌명,3,0,No,0
강사명,3,0,No,0
교육시작일자,6,0,No,0
교육종료일자,6,0,No,0
교육시작시각,6,0,No,0
교육종료시각,6,0,No,0
강좌내용,4,0,No,0
교육대상구분,6,0,No,0
교육방법구분,6,0,No,0
운영요일,4,0,No,0
교육장소,4,0,No,0
강좌정원수,5,0,No,0
수강료,3,0,No,0
교육장도로명주소,8,0,No,0
운영기관명,5,0,No,0
운영기관전화번호,8,0,No,0
접수시작일자,6,0,No,0
접수종료일자,6,0,No,0
접수방법구분,6,0,No,0
선정방법구분,6,0,No,0
홈페이지주소,6,0,No,0
직업능력개발훈련비지원강좌여부,15,0,No,0
학점은행제평가(학점)인정여부,15,0,Yes,2
평생학습계좌제평가인정여부,13,0,No,0
데이터기준일자,7,0,No,0
관리기관명,5,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
설치목적구분,6,0,No,0
카메라대수,5,0,No,0
카메라화소수,6,0,No,0
촬영방면정보,6,0,No,0
보관일수,4,0,No,0
설치년월,4,0,No,0
관리기관전화번호,8,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
상호명,3,0,No,0
등록일자,4,0,No,0
주소,2,0,No,0
우편번호,4,0,No,0
전화번호,4,0,No,0
행사명,3,0,No,0
장소,2,0,No,0
행사내용,4,0,No,0
행사시작일자,6,0,No,0
행사종료일자,6,0,No,0
행사시간,4,0,No,0
요금정보,4,0,No,0
주관기관,4,0,No,0
주최기관,4,0,No,0
연락처,3,0,No,0
후원기관,4,0,No,0
객석수,3,0,No,0
관람요금,4,0,No,0
입장연령,4,0,No,0
할인정보,4,0,No,0
유의사항,4,0,No,0
홈페이지주소,6,0,No,0
예매정보,4,0,No,0
주차장보유여부,7,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
구분,2,0,No,0
화장실명,4,0,No,0
소재지도로명주소,8,0,No,0
남녀공용화장실여부,9,0,No,0
남성용-대변기수,8,0,Yes,1
남성용-소변기수,8,0,Yes,1
남성용-장애인용대변기수,12,0,Yes,1
남성용-장애인용소변기수,12,0,Yes,1
남성용-어린이용대변기수,12,0,Yes,1
남성용-어린이용소변기수,12,0,Yes,1
여성용-대변기수,8,0,Yes,1
여성용-장애인용대변기수,12,0,Yes,1
여성용-어린이용대변기수,12,0,Yes,1
관리기관명,5,0,No,0
연락처,3,0,No,0
개방시간,4,0,No,0
설치년도,4,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
구분,2,0,No,0
화장실명,4,0,No,0
소재지도로명주소,8,0,No,0
남녀공용화장실여부,9,0,No,0
남성용-대변기수,8,0,Yes,1
남성용-소변기수,8,0,Yes,1
남성용-장애인용대변기수,12,0,Yes,1
남성용-장애인용소변기수,12,0,Yes,1
남성용-어린이용대변기수,12,0,Yes,1
남성용-어린이용소변기수,12,0,Yes,1
여성용-대변기수,8,0,Yes,1
여성용-장애인용대변기수,12,0,Yes,1
여성용-어린이용대변기수,12,0,Yes,1
관리기관명,5,0,No,0
연락처,3,0,No,0
개방시간,4,0,No,0
설치년도,4,0,No,0
소재지지번주소,7,0,No,0
경도(WGS84좌표),11,0,Yes,2
위도(WGS84좌표),11,0,Yes,2
데이터기준일자,7,0,No,0
관광안내소명,6,0,No,0
안내소위치명,6,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
안내소소개,5,0,No,0
부가서비스정보,7,0,No,0
휴무일,3,0,No,0
운영시작시각(하절기),11,0,Yes,2
운영종료시각(하절기),11,0,Yes,2
운영시작시각(동절기),11,0,Yes,2
운영종료시각(동절기),11,0,Yes,2
평균근무인원수,7,0,No,0
영어안내가능여부,8,0,No,0
일본어안내가능여부,9,0,No,0
중국어안내가능여부,9,0,No,0
안내가능외국어,7,0,No,0
안내소전화번호,7,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
운영기관명,5,0,No,0
홈페이지주소,6,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
관광안내소명,6,0,No,0
안내소위치명,6,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
안내소소개,5,0,No,0
부가서비스정보,7,0,No,0
휴무일,3,0,No,0
운영시작시각(하절기),11,0,Yes,2
운영종료시각(하절기),11,0,Yes,2
운영시작시각(동절기),11,0,Yes,2
운영종료시각(동절기),11,0,Yes,2
평균근무인원수,7,0,No,0
영어안내가능여부,8,0,No,0
일본어안내가능여부,9,0,No,0
중국어안내가능여부,9,0,No,0
안내가능외국어,7,0,No,0
안내소전화번호,7,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
운영기관명,5,0,No,0
홈페이지주소,6,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
사업소명,4,0,No,0
사업소전화번호,7,0,No,0
소재지도로명주소,8,0,No,0
소재지지번주소,7,0,No,0
위도,2,0,No,0
경도,2,0,No,0
트랙터및작업기보유대수,11,0,No,0
경운기및작업기보유대수,11,0,No,0
관리기및작업기보유대수,11,0,No,0
땅속작물수확기보유대수,11,0,No,0
탈곡기및정선작업기보유대수,13,0,No,0
자주형파종기보유대수,10,0,No,0
이앙작업기보유대수,9,0,No,0
벼수확및운반작업기보유대수,13,0,No,0
기타임대농기계보유정보,11,0,No,0
관리기관전화번호,8,0,No,0
관리기관명,5,0,No,0
데이터기준일자,7,0,No,0
체험마을명,5,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
체험프로그램구분,8,0,No,0
체험내용,4,0,No,0
보유시설정보,6,0,No,0
체험마을면적,6,0,No,0
체험마을사진,6,0,No,0
소재지도로명주소,8,0,No,0
대표자성명,5,0,No,0
대표전화번호,6,0,No,0
지정일자,4,0,No,0
홈페이지주소,6,0,No,0
관리기관명,5,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
도서관명,4,0,No,0
시도명,3,0,No,0
시군구명,4,0,No,0
도서관유형,5,0,No,0
휴관일,3,0,No,0
운영시작시각,6,0,No,0
운영종료시각,6,0,No,0
열람좌석수,5,0,No,0
자료수(도서),7,0,Yes,2
자료수(연속간행물),10,0,Yes,2
자료수(비도서),8,0,Yes,2
대출가능권수,6,0,No,0
대출가능일수,6,0,No,0
소재지도로명주소,8,0,No,0
운영기관명,5,0,No,0
도서관전화번호,7,0,No,0
부지면적,4,0,No,0
건물면적,4,0,No,0
홈페이지주소,6,0,No,0
위도,2,0,No,0
경도,2,0,No,0
데이터기준일자,7,0,No,0
관리번호,4,0,No,0
공원명,3,0,No,0
공원구분,4,0,No,0
소재지지번주소,7,0,No,0
소재지도로명주소,8,0,No,0
위도(WGS84좌표),11,0,Yes,2
